zone_id,timestamp,consumption_kwh,temperature_c,humidity_percent
Zone_4,2025-01-28 02:00:00,2.04,28.5,70.2
Zone_5,2025-01-28 02:00:00,1.01,27.8,49.1
Zone_6,2025-01-28 02:00:00,2.19,21.7,53.8
Zone_7,2025-01-28 02:00:00,2.11,35.6,68.5
Zone_8,2025-01-28 02:00:00,1.77,23.3,56.6
Zone_9,2025-01-28 02:00:00,3.06,22.6,58.2
Zone_10,2025-01-28 02:00:00,2.63,19.0,57.3
Zone_1,2025-01-28 03:00:00,2.48,36.8,61.4
Zone_2,2025-01-28 03:00:00,2.07,17.1,52.0
Zone_3,2025-01-28 03:00:00,1.43,19.6,55.5
Zone_4,2025-01-28 03:00:00,2.22,24.5,62.0
Zone_5,2025-01-28 03:00:00,2.2,22.1,55.6
Zone_6,2025-01-28 03:00:00,1.67,30.1,42.3
Zone_7,2025-01-28 03:00:00,1.6,31.2,74.8
Zone_8,2025-01-28 03:00:00,1.02,29.0,76.0
Zone_9,2025-01-28 03:00:00,1.66,24.7,83.4
Zone_10,2025-01-28 03:00:00,2.37,29.2,72.1
Zone_1,2025-01-28 04:00:00,1.75,29.8,55.5
Zone_2,2025-01-28 04:00:00,2.06,26.6,62.0
Zone_3,2025-01-28 04:00:00,2.24,20.6,46.2
Zone_4,2025-01-28 04:00:00,2.45,18.0,74.5
Zone_5,2025-01-28 04:00:00,3.57,25.0,67.2
Zone_6,2025-01-28 04:00:00,1.78,24.5,70.0
Zone_7,2025-01-28 04:00:00,2.06,22.6,67.7
Zone_8,2025-01-28 04:00:00,1.26,26.6,56.5
Zone_9,2025-01-28 04:00:00,1.0,26.8,55.7
Zone_10,2025-01-28 04:00:00,2.53,24.3,45.8
Zone_1,2025-01-28 05:00:00,2.48,22.2,40.8
Zone_2,2025-01-28 05:00:00,2.18,16.8,53.8
Zone_3,2025-01-28 05:00:00,1.04,29.2,59.3
Zone_4,2025-01-28 05:00:00,0.95,20.0,43.9
Zone_5,2025-01-28 05:00:00,1.74,31.6,55.0
Zone_6,2025-01-28 05:00:00,1.73,17.5,48.7
Zone_7,2025-01-28 05:00:00,2.63,27.3,70.4
Zone_8,2025-01-28 05:00:00,2.46,24.0,64.4
Zone_9,2025-01-28 05:00:00,1.68,30.1,54.5
Zone_10,2025-01-28 05:00:00,2.48,15.9,51.8
Zone_1,2025-01-28 06:00:00,0.32,27.3,56.3
Zone_2,2025-01-28 06:00:00,2.0,27.9,51.8
Zone_3,2025-01-28 06:00:00,2.48,25.0,63.4
Zone_4,2025-01-28 06:00:00,2.91,24.9,49.2
Zone_5,2025-01-28 06:00:00,2.13,23.9,75.4
Zone_6,2025-01-28 06:00:00,2.32,36.9,55.4
Zone_7,2025-01-28 06:00:00,1.92,25.5,67.5
Zone_8,2025-01-28 06:00:00,2.0,21.2,63.2
Zone_9,2025-01-28 06:00:00,2.52,22.3,53.1
Zone_10,2025-01-28 06:00:00,1.74,29.2,79.8
Zone_1,2025-01-28 07:00:00,3.05,23.4,56.3
Zone_2,2025-01-28 07:00:00,3.19,24.8,58.4
Zone_3,2025-01-28 07:00:00,2.56,15.2,61.2
Zone_4,2025-01-28 07:00:00,2.8,26.3,28.5
Zone_5,2025-01-28 07:00:00,3.39,21.8,45.4
Zone_6,2025-01-28 07:00:00,3.04,18.8,69.4
Zone_7,2025-01-28 07:00:00,2.72,30.7,61.4
Zone_8,2025-01-28 07:00:00,2.59,29.0,56.5
Zone_9,2025-01-28 07:00:00,3.56,26.8,67.3
Zone_10,2025-01-28 07:00:00,2.33,11.0,60.5
Zone_1,2025-01-28 08:00:00,4.05,28.9,59.1
Zone_2,2025-01-28 08:00:00,4.01,27.6,61.3
Zone_3,2025-01-28 08:00:00,2.92,23.5,58.1
Zone_4,2025-01-28 08:00:00,2.5,32.5,75.6
Zone_5,2025-01-28 08:00:00,2.86,23.2,83.8
Zone_6,2025-01-28 08:00:00,3.46,33.2,56.3
Zone_7,2025-01-28 08:00:00,3.86,35.0,57.0
Zone_8,2025-01-28 08:00:00,2.92,28.9,65.6
Zone_9,2025-01-28 08:00:00,2.34,27.0,61.3
Zone_10,2025-01-28 08:00:00,3.35,31.1,48.8
Zone_1,2025-01-28 09:00:00,2.54,25.6,50.3
Zone_2,2025-01-28 09:00:00,4.13,21.4,54.7
Zone_3,2025-01-28 09:00:00,4.0,27.9,55.7
Zone_4,2025-01-28 09:00:00,2.72,30.8,42.6
Zone_5,2025-01-28 09:00:00,2.69,21.0,52.3
Zone_6,2025-01-28 09:00:00,3.49,34.6,70.2
Zone_7,2025-01-28 09:00:00,2.97,27.0,57.4
Zone_8,2025-01-28 09:00:00,3.01,22.5,66.1
Zone_9,2025-01-28 09:00:00,3.25,29.9,57.0
Zone_10,2025-01-28 09:00:00,2.5,23.4,73.5
Zone_1,2025-01-28 10:00:00,2.59,34.4,70.0
Zone_2,2025-01-28 10:00:00,2.08,26.1,68.6
Zone_3,2025-01-28 10:00:00,2.5,22.1,65.1
Zone_4,2025-01-28 10:00:00,2.5,27.5,55.2
Zone_5,2025-01-28 10:00:00,2.87,17.5,63.4
Zone_6,2025-01-28 10:00:00,4.24,20.4,77.2
Zone_7,2025-01-28 10:00:00,3.63,26.2,61.1
Zone_8,2025-01-28 10:00:00,2.72,28.4,43.1
Zone_9,2025-01-28 10:00:00,1.57,31.5,35.7
Zone_10,2025-01-28 10:00:00,3.84,32.2,68.8
Zone_1,2025-01-28 11:00:00,2.47,21.3,42.8
Zone_2,2025-01-28 11:00:00,4.2,22.4,73.7
Zone_3,2025-01-28 11:00:00,2.72,12.3,75.1
Zone_4,2025-01-28 11:00:00,3.0,24.3,47.2
Zone_5,2025-01-28 11:00:00,3.52,20.1,44.5
Zone_6,2025-01-28 11:00:00,2.88,17.4,32.1
Zone_7,2025-01-28 11:00:00,2.41,25.6,51.9
Zone_8,2025-01-28 11:00:00,3.9,32.7,44.3
Zone_9,2025-01-28 11:00:00,2.68,24.2,49.2
Zone_10,2025-01-28 11:00:00,3.36,22.1,56.9
Zone_1,2025-01-28 12:00:00,2.35,27.1,40.1
Zone_2,2025-01-28 12:00:00,3.28,25.3,74.8
Zone_3,2025-01-28 12:00:00,2.87,21.9,53.0
Zone_4,2025-01-28 12:00:00,3.49,20.0,74.6
Zone_5,2025-01-28 12:00:00,2.54,26.8,54.2
Zone_6,2025-01-28 12:00:00,2.1,33.5,45.5
Zone_7,2025-01-28 12:00:00,2.8,16.6,56.7
Zone_8,2025-01-28 12:00:00,3.36,24.4,60.8
Zone_9,2025-01-28 12:00:00,3.53,20.4,58.1
Zone_10,2025-01-28 12:00:00,2.92,17.3,58.6
Zone_1,2025-01-28 13:00:00,3.26,27.9,70.0
Zone_2,2025-01-28 13:00:00,2.71,26.0,71.1
Zone_3,2025-01-28 13:00:00,2.82,21.0,57.1
Zone_4,2025-01-28 13:00:00,3.38,18.4,56.1
Zone_5,2025-01-28 13:00:00,3.82,25.7,50.7
Zone_6,2025-01-28 13:00:00,2.84,23.1,81.1
Zone_7,2025-01-28 13:00:00,2.39,25.6,52.5
Zone_8,2025-01-28 13:00:00,2.61,23.4,44.3
Zone_9,2025-01-28 13:00:00,3.09,20.1,33.4
Zone_10,2025-01-28 13:00:00,2.99,24.3,69.0
Zone_1,2025-01-28 14:00:00,2.54,25.4,66.1
Zone_2,2025-01-28 14:00:00,3.46,33.6,58.0
Zone_3,2025-01-28 14:00:00,2.87,18.4,81.7
Zone_4,2025-01-28 14:00:00,3.35,26.7,67.6
Zone_5,2025-01-28 14:00:00,2.96,35.1,72.9
Zone_6,2025-01-28 14:00:00,4.32,27.7,57.5
Zone_7,2025-01-28 14:00:00,3.37,23.8,49.1
Zone_8,2025-01-28 14:00:00,2.98,26.8,50.7
Zone_9,2025-01-28 14:00:00,2.93,28.9,58.0
Zone_10,2025-01-28 14:00:00,1.33,17.9,58.7
Zone_1,2025-01-28 15:00:00,3.29,22.5,51.9
Zone_2,2025-01-28 15:00:00,3.19,15.3,67.6
Zone_3,2025-01-28 15:00:00,3.55,30.8,52.9
Zone_4,2025-01-28 15:00:00,2.42,20.8,67.3
Zone_5,2025-01-28 15:00:00,3.23,28.9,67.1
Zone_6,2025-01-28 15:00:00,3.15,20.5,65.1
Zone_7,2025-01-28 15:00:00,2.82,26.2,53.9
Zone_8,2025-01-28 15:00:00,3.06,24.7,55.6
Zone_9,2025-01-28 15:00:00,3.29,20.7,77.1
Zone_10,2025-01-28 15:00:00,3.11,23.5,67.9
Zone_1,2025-01-28 16:00:00,2.56,25.1,60.7
Zone_2,2025-01-28 16:00:00,2.5,17.7,67.1
Zone_3,2025-01-28 16:00:00,4.2,21.2,79.9
Zone_4,2025-01-28 16:00:00,2.71,31.9,48.2
Zone_5,2025-01-28 16:00:00,2.55,32.2,53.8
Zone_6,2025-01-28 16:00:00,2.55,29.5,46.9
Zone_7,2025-01-28 16:00:00,2.2,23.7,65.7
Zone_8,2025-01-28 16:00:00,2.11,26.0,47.2
Zone_9,2025-01-28 16:00:00,3.31,26.9,63.7
Zone_10,2025-01-28 16:00:00,2.62,24.9,41.0
Zone_1,2025-01-28 17:00:00,3.28,28.0,63.6
Zone_2,2025-01-28 17:00:00,3.74,28.4,70.5
Zone_3,2025-01-28 17:00:00,2.58,23.3,74.0
Zone_4,2025-01-28 17:00:00,4.25,24.1,52.5
Zone_5,2025-01-28 17:00:00,3.89,26.1,54.5
Zone_6,2025-01-28 17:00:00,3.09,32.6,49.9
Zone_7,2025-01-28 17:00:00,3.52,21.7,62.6
Zone_8,2025-01-28 17:00:00,2.83,30.3,62.8
Zone_9,2025-01-28 17:00:00,3.33,35.0,54.4
Zone_10,2025-01-28 17:00:00,3.92,25.6,64.3
Zone_1,2025-01-28 18:00:00,4.96,18.4,67.0
Zone_2,2025-01-28 18:00:00,4.38,28.9,50.4
Zone_3,2025-01-28 18:00:00,3.73,26.2,60.9
Zone_4,2025-01-28 18:00:00,2.92,22.4,45.0
Zone_5,2025-01-28 18:00:00,4.63,23.5,49.8
Zone_6,2025-01-28 18:00:00,4.11,29.8,58.4
Zone_7,2025-01-28 18:00:00,4.38,21.8,59.2
Zone_8,2025-01-28 18:00:00,5.24,20.7,62.5
Zone_9,2025-01-28 18:00:00,3.87,29.9,67.4
Zone_10,2025-01-28 18:00:00,4.05,27.2,36.8
Zone_1,2025-01-28 19:00:00,2.64,19.6,43.9
Zone_2,2025-01-28 19:00:00,4.29,33.6,71.3
Zone_3,2025-01-28 19:00:00,4.05,22.6,57.2
Zone_4,2025-01-28 19:00:00,4.57,22.3,69.2
Zone_5,2025-01-28 19:00:00,4.65,27.2,67.2
Zone_6,2025-01-28 19:00:00,4.17,26.8,52.7
Zone_7,2025-01-28 19:00:00,4.14,29.0,56.8
Zone_8,2025-01-28 19:00:00,4.77,26.0,87.9
Zone_9,2025-01-28 19:00:00,4.48,22.2,66.5
Zone_10,2025-01-28 19:00:00,3.83,33.1,45.3
Zone_1,2025-01-28 20:00:00,4.01,25.0,56.7
Zone_2,2025-01-28 20:00:00,3.98,25.6,76.1
Zone_3,2025-01-28 20:00:00,4.22,33.9,45.8
Zone_4,2025-01-28 20:00:00,3.93,13.2,49.2
Zone_5,2025-01-28 20:00:00,3.78,27.3,74.0
Zone_6,2025-01-28 20:00:00,3.84,21.2,66.3
Zone_7,2025-01-28 20:00:00,4.41,21.2,63.1
Zone_8,2025-01-28 20:00:00,4.98,26.7,70.2
Zone_9,2025-01-28 20:00:00,3.6,21.0,74.1
Zone_10,2025-01-28 20:00:00,3.47,14.4,69.3
Zone_1,2025-01-28 21:00:00,3.52,26.2,46.8
Zone_2,2025-01-28 21:00:00,3.99,26.0,38.3
Zone_3,2025-01-28 21:00:00,3.08,26.8,60.8
Zone_4,2025-01-28 21:00:00,4.14,22.1,59.3
Zone_5,2025-01-28 21:00:00,4.58,29.3,58.6
Zone_6,2025-01-28 21:00:00,3.43,31.1,84.9
Zone_7,2025-01-28 21:00:00,3.94,18.9,48.1
Zone_8,2025-01-28 21:00:00,4.74,18.9,63.1
Zone_9,2025-01-28 21:00:00,2.98,21.5,50.1
Zone_10,2025-01-28 21:00:00,5.2,21.9,79.4
Zone_1,2025-01-28 22:00:00,4.3,27.1,56.9
Zone_2,2025-01-28 22:00:00,4.15,31.6,47.2
Zone_3,2025-01-28 22:00:00,3.59,28.3,70.4
Zone_4,2025-01-28 22:00:00,4.43,27.9,69.0
Zone_5,2025-01-28 22:00:00,5.22,22.1,61.7
Zone_6,2025-01-28 22:00:00,3.89,29.0,54.1
Zone_7,2025-01-28 22:00:00,4.42,21.1,51.5
Zone_8,2025-01-28 22:00:00,3.53,14.4,58.3
Zone_9,2025-01-28 22:00:00,3.79,20.7,72.7
Zone_10,2025-01-28 22:00:00,3.46,25.3,78.7
Zone_1,2025-01-28 23:00:00,3.62,25.3,61.8
Zone_2,2025-01-28 23:00:00,5.31,22.2,77.9
Zone_3,2025-01-28 23:00:00,4.93,31.1,51.3
Zone_4,2025-01-28 23:00:00,3.49,28.5,56.3
Zone_5,2025-01-28 23:00:00,4.17,22.4,57.8
Zone_6,2025-01-28 23:00:00,4.1,21.7,50.0
Zone_7,2025-01-28 23:00:00,3.24,33.0,73.6
Zone_8,2025-01-28 23:00:00,4.13,29.1,46.7
Zone_9,2025-01-28 23:00:00,4.39,27.2,49.7
Zone_10,2025-01-28 23:00:00,3.47,27.1,66.6
Zone_1,2025-01-29 00:00:00,1.51,28.3,72.4
Zone_2,2025-01-29 00:00:00,1.1,27.0,48.9
Zone_3,2025-01-29 00:00:00,2.1,34.6,56.5
Zone_4,2025-01-29 00:00:00,2.68,32.2,54.9
Zone_5,2025-01-29 00:00:00,1.89,29.7,59.9
Zone_6,2025-01-29 00:00:00,1.98,18.5,47.7
Zone_7,2025-01-29 00:00:00,0.89,30.8,48.7
Zone_8,2025-01-29 00:00:00,2.66,27.1,54.9
Zone_9,2025-01-29 00:00:00,1.43,23.5,77.8
Zone_10,2025-01-29 00:00:00,2.02,40.0,58.8
Zone_1,2025-01-29 01:00:00,1.63,23.9,63.9
Zone_2,2025-01-29 01:00:00,1.47,30.1,56.8
Zone_3,2025-01-29 01:00:00,1.36,32.0,63.6
Zone_4,2025-01-29 01:00:00,1.02,19.2,57.6
Zone_5,2025-01-29 01:00:00,1.76,32.0,69.7
Zone_6,2025-01-29 01:00:00,2.85,29.3,73.1
Zone_7,2025-01-29 01:00:00,1.32,13.3,61.7
Zone_8,2025-01-29 01:00:00,1.34,33.4,70.3
Zone_9,2025-01-29 01:00:00,2.37,23.4,62.9
Zone_10,2025-01-29 01:00:00,0.94,22.3,55.6
Zone_1,2025-01-29 02:00:00,0.83,26.4,57.0
Zone_2,2025-01-29 02:00:00,1.86,24.2,51.2
Zone_3,2025-01-29 02:00:00,1.57,22.4,65.0
Zone_4,2025-01-29 02:00:00,3.36,23.2,60.5
Zone_5,2025-01-29 02:00:00,2.59,18.0,32.4
Zone_6,2025-01-29 02:00:00,1.48,22.8,34.1
Zone_7,2025-01-29 02:00:00,2.03,21.9,60.9
Zone_8,2025-01-29 02:00:00,2.44,39.6,39.0
Zone_9,2025-01-29 02:00:00,1.51,22.4,86.0
Zone_10,2025-01-29 02:00:00,1.28,27.1,55.2
Zone_1,2025-01-29 03:00:00,1.58,22.4,51.5
Zone_2,2025-01-29 03:00:00,1.81,24.9,61.7
Zone_3,2025-01-29 03:00:00,1.09,27.2,60.6
Zone_4,2025-01-29 03:00:00,1.95,28.7,62.8
Zone_5,2025-01-29 03:00:00,2.88,27.2,63.1
Zone_6,2025-01-29 03:00:00,1.43,21.1,58.9
Zone_7,2025-01-29 03:00:00,1.19,23.6,67.8
Zone_8,2025-01-29 03:00:00,1.36,20.9,60.5
Zone_9,2025-01-29 03:00:00,1.72,24.3,59.4
Zone_10,2025-01-29 03:00:00,1.01,25.8,40.3
Zone_1,2025-01-29 04:00:00,1.13,22.4,69.1
Zone_2,2025-01-29 04:00:00,1.63,23.2,53.0
Zone_3,2025-01-29 04:00:00,2.15,33.5,51.5
Zone_4,2025-01-29 04:00:00,1.56,22.4,34.4
Zone_5,2025-01-29 04:00:00,2.52,16.6,57.3
Zone_6,2025-01-29 04:00:00,1.44,27.9,49.2
Zone_7,2025-01-29 04:00:00,1.61,22.3,62.6
Zone_8,2025-01-29 04:00:00,1.09,23.3,58.9
Zone_9,2025-01-29 04:00:00,2.38,23.3,60.6
Zone_10,2025-01-29 04:00:00,1.29,32.2,74.1
Zone_1,2025-01-29 05:00:00,2.62,25.5,46.6
Zone_2,2025-01-29 05:00:00,2.54,27.6,63.9
Zone_3,2025-01-29 05:00:00,1.7,27.3,69.3
Zone_4,2025-01-29 05:00:00,1.69,16.1,69.5
Zone_5,2025-01-29 05:00:00,2.4,27.9,83.4
Zone_6,2025-01-29 05:00:00,1.95,26.1,56.5
Zone_7,2025-01-29 05:00:00,1.34,20.7,55.3
Zone_8,2025-01-29 05:00:00,1.77,21.9,59.5
Zone_9,2025-01-29 05:00:00,1.19,24.0,69.0
Zone_10,2025-01-29 05:00:00,3.01,19.0,65.8
Zone_1,2025-01-29 06:00:00,1.04,33.6,65.2
Zone_2,2025-01-29 06:00:00,2.55,26.1,90.0
Zone_3,2025-01-29 06:00:00,0.52,19.6,53.5
Zone_4,2025-01-29 06:00:00,1.99,23.1,58.0
Zone_5,2025-01-29 06:00:00,1.31,28.7,62.2
Zone_6,2025-01-29 06:00:00,1.91,23.0,59.6
Zone_7,2025-01-29 06:00:00,1.23,16.9,53.3
Zone_8,2025-01-29 06:00:00,2.21,18.2,48.3
Zone_9,2025-01-29 06:00:00,2.27,32.4,59.4
Zone_10,2025-01-29 06:00:00,1.77,23.3,43.2
Zone_1,2025-01-29 07:00:00,3.0,24.5,51.9
Zone_2,2025-01-29 07:00:00,3.51,26.0,49.7
Zone_3,2025-01-29 07:00:00,1.88,31.4,67.3
Zone_4,2025-01-29 07:00:00,3.53,28.6,65.1
Zone_5,2025-01-29 07:00:00,2.22,24.6,73.2
Zone_6,2025-01-29 07:00:00,2.78,25.8,60.1
Zone_7,2025-01-29 07:00:00,3.66,33.1,48.9
Zone_8,2025-01-29 07:00:00,3.09,25.5,61.5
Zone_9,2025-01-29 07:00:00,2.65,27.5,72.8
Zone_10,2025-01-29 07:00:00,3.1,28.1,71.2
Zone_1,2025-01-29 08:00:00,3.94,29.7,61.0
Zone_2,2025-01-29 08:00:00,2.97,20.7,53.2
Zone_3,2025-01-29 08:00:00,3.15,25.6,67.0
Zone_4,2025-01-29 08:00:00,2.51,19.1,71.4
Zone_5,2025-01-29 08:00:00,1.19,21.2,63.9
Zone_6,2025-01-29 08:00:00,3.71,28.1,66.3
Zone_7,2025-01-29 08:00:00,2.01,21.7,45.5
Zone_8,2025-01-29 08:00:00,3.01,23.9,56.9
Zone_9,2025-01-29 08:00:00,2.72,33.7,73.2
Zone_10,2025-01-29 08:00:00,2.71,29.7,59.8
Zone_1,2025-01-29 09:00:00,3.24,20.1,71.2
Zone_2,2025-01-29 09:00:00,2.95,25.3,81.6
Zone_3,2025-01-29 09:00:00,2.15,21.2,52.3
Zone_4,2025-01-29 09:00:00,4.28,22.6,54.6
Zone_5,2025-01-29 09:00:00,1.32,32.5,56.3
Zone_6,2025-01-29 09:00:00,3.59,30.0,66.8
Zone_7,2025-01-29 09:00:00,2.77,30.9,40.5
Zone_8,2025-01-29 09:00:00,3.15,15.2,67.2
Zone_9,2025-01-29 09:00:00,3.1,30.2,48.1
Zone_10,2025-01-29 09:00:00,2.11,26.9,64.0
Zone_1,2025-01-29 10:00:00,2.91,29.3,60.3
Zone_2,2025-01-29 10:00:00,3.0,19.9,54.3
Zone_3,2025-01-29 10:00:00,2.24,20.6,59.9
Zone_4,2025-01-29 10:00:00,1.89,29.2,76.3
Zone_5,2025-01-29 10:00:00,3.8,23.5,65.1
Zone_6,2025-01-29 10:00:00,3.09,24.8,59.3
Zone_7,2025-01-29 10:00:00,2.6,27.1,55.3
Zone_8,2025-01-29 10:00:00,2.17,18.1,58.0
Zone_9,2025-01-29 10:00:00,2.49,30.4,58.6
Zone_10,2025-01-29 10:00:00,2.25,30.0,58.1
Zone_1,2025-01-29 11:00:00,2.45,16.7,43.1
Zone_2,2025-01-29 11:00:00,2.14,22.4,49.3
Zone_3,2025-01-29 11:00:00,3.03,27.3,69.0
Zone_4,2025-01-29 11:00:00,4.0,25.8,68.6
Zone_5,2025-01-29 11:00:00,2.86,25.2,42.9
Zone_6,2025-01-29 11:00:00,2.02,22.8,72.2
Zone_7,2025-01-29 11:00:00,4.4,24.2,53.2
Zone_8,2025-01-29 11:00:00,2.74,24.0,59.0
Zone_9,2025-01-29 11:00:00,3.03,24.3,42.5
Zone_10,2025-01-29 11:00:00,3.06,26.8,62.1
Zone_1,2025-01-29 12:00:00,2.75,28.8,57.2
Zone_2,2025-01-29 12:00:00,2.26,36.8,72.1
Zone_3,2025-01-29 12:00:00,2.79,24.9,74.2
Zone_4,2025-01-29 12:00:00,3.24,21.7,54.3
Zone_5,2025-01-29 12:00:00,3.37,23.6,55.9
Zone_6,2025-01-29 12:00:00,2.01,22.8,76.2
Zone_7,2025-01-29 12:00:00,2.98,25.9,47.3
Zone_8,2025-01-29 12:00:00,3.18,20.5,50.5
Zone_9,2025-01-29 12:00:00,2.86,31.7,74.7
Zone_10,2025-01-29 12:00:00,3.53,24.4,36.6
Zone_1,2025-01-29 13:00:00,2.97,28.4,55.9
Zone_2,2025-01-29 13:00:00,3.05,17.5,47.1
Zone_3,2025-01-29 13:00:00,2.88,17.0,71.3
Zone_4,2025-01-29 13:00:00,2.77,19.0,46.8
Zone_5,2025-01-29 13:00:00,2.46,18.8,68.7
Zone_6,2025-01-29 13:00:00,3.22,21.3,60.5
Zone_7,2025-01-29 13:00:00,2.45,28.2,52.4
Zone_8,2025-01-29 13:00:00,2.78,28.3,43.5
Zone_9,2025-01-29 13:00:00,3.81,23.1,70.9
Zone_10,2025-01-29 13:00:00,3.26,26.2,69.6
Zone_1,2025-01-29 14:00:00,3.45,16.3,62.4
Zone_2,2025-01-29 14:00:00,3.82,23.8,56.9
Zone_3,2025-01-29 14:00:00,2.25,18.2,51.6
Zone_4,2025-01-29 14:00:00,4.01,15.6,39.5
Zone_5,2025-01-29 14:00:00,3.43,26.3,67.2
Zone_6,2025-01-29 14:00:00,2.09,25.6,43.7
Zone_7,2025-01-29 14:00:00,3.27,23.2,81.3
Zone_8,2025-01-29 14:00:00,2.45,35.7,56.8
Zone_9,2025-01-29 14:00:00,2.3,23.1,69.4
Zone_10,2025-01-29 14:00:00,2.87,25.8,78.3
Zone_1,2025-01-29 15:00:00,3.34,20.4,50.1
Zone_2,2025-01-29 15:00:00,2.79,27.2,47.9
Zone_3,2025-01-29 15:00:00,3.16,25.9,65.4
Zone_4,2025-01-29 15:00:00,2.95,23.8,61.2
Zone_5,2025-01-29 15:00:00,2.6,26.2,44.2
Zone_6,2025-01-29 15:00:00,2.93,20.4,55.4
Zone_7,2025-01-29 15:00:00,3.06,22.4,73.4
Zone_8,2025-01-29 15:00:00,3.21,21.2,52.0
Zone_9,2025-01-29 15:00:00,2.27,28.7,67.7
Zone_10,2025-01-29 15:00:00,2.34,20.5,53.3
Zone_1,2025-01-29 16:00:00,1.9,25.3,67.7
Zone_2,2025-01-29 16:00:00,2.54,24.8,63.1
Zone_3,2025-01-29 16:00:00,2.81,30.3,53.1
Zone_4,2025-01-29 16:00:00,2.78,12.5,51.0
Zone_5,2025-01-29 16:00:00,2.96,20.6,82.2
Zone_6,2025-01-29 16:00:00,2.96,29.7,63.5
Zone_7,2025-01-29 16:00:00,2.32,32.1,57.1
Zone_8,2025-01-29 16:00:00,3.21,25.2,49.5
Zone_9,2025-01-29 16:00:00,3.27,20.8,55.8
Zone_10,2025-01-29 16:00:00,2.85,28.1,51.8
Zone_1,2025-01-29 17:00:00,2.58,23.1,49.7
Zone_2,2025-01-29 17:00:00,2.13,26.7,56.0
Zone_3,2025-01-29 17:00:00,2.35,29.7,65.4
Zone_4,2025-01-29 17:00:00,3.33,25.9,77.6
Zone_5,2025-01-29 17:00:00,2.17,29.2,74.1
Zone_6,2025-01-29 17:00:00,2.02,26.8,62.2
Zone_7,2025-01-29 17:00:00,2.84,26.8,49.2
Zone_8,2025-01-29 17:00:00,3.25,24.0,64.0
Zone_9,2025-01-29 17:00:00,2.73,23.8,65.6
Zone_10,2025-01-29 17:00:00,3.4,26.7,61.4
Zone_1,2025-01-29 18:00:00,4.1,14.6,65.6
Zone_2,2025-01-29 18:00:00,4.91,27.2,64.4
Zone_3,2025-01-29 18:00:00,4.1,24.1,65.2
Zone_4,2025-01-29 18:00:00,3.13,32.7,71.0
Zone_5,2025-01-29 18:00:00,4.75,32.5,43.0
Zone_6,2025-01-29 18:00:00,4.01,16.1,71.5
Zone_7,2025-01-29 18:00:00,4.19,20.9,72.4
Zone_8,2025-01-29 18:00:00,4.3,21.5,64.8
Zone_9,2025-01-29 18:00:00,4.24,24.7,60.3
Zone_10,2025-01-29 18:00:00,4.89,27.9,69.3
Zone_1,2025-01-29 19:00:00,3.8,31.3,70.7
Zone_2,2025-01-29 19:00:00,4.16,25.2,72.7
Zone_3,2025-01-29 19:00:00,4.85,24.7,54.8
Zone_4,2025-01-29 19:00:00,4.96,22.0,57.0
Zone_5,2025-01-29 19:00:00,5.29,28.0,69.0
Zone_6,2025-01-29 19:00:00,3.85,24.2,70.4
Zone_7,2025-01-29 19:00:00,4.04,32.9,70.2
Zone_8,2025-01-29 19:00:00,5.03,30.7,43.1
Zone_9,2025-01-29 19:00:00,3.45,15.8,66.3
Zone_10,2025-01-29 19:00:00,4.13,15.2,65.8
Zone_1,2025-01-29 20:00:00,3.87,29.3,65.1
Zone_2,2025-01-29 20:00:00,3.58,27.1,55.5
Zone_3,2025-01-29 20:00:00,3.85,27.7,59.5
Zone_4,2025-01-29 20:00:00,4.95,30.1,49.0
Zone_5,2025-01-29 20:00:00,3.09,17.5,38.6
Zone_6,2025-01-29 20:00:00,4.57,15.8,51.4
Zone_7,2025-01-29 20:00:00,3.8,21.8,57.8
Zone_8,2025-01-29 20:00:00,3.96,18.6,59.1
Zone_9,2025-01-29 20:00:00,3.63,24.2,76.2
Zone_10,2025-01-29 20:00:00,3.8,19.4,53.1
Zone_1,2025-01-29 21:00:00,4.59,29.4,49.8
Zone_2,2025-01-29 21:00:00,4.2,20.8,55.8
Zone_3,2025-01-29 21:00:00,3.26,23.5,63.9
Zone_4,2025-01-29 21:00:00,3.57,13.0,57.4
Zone_5,2025-01-29 21:00:00,3.98,35.3,64.5
Zone_6,2025-01-29 21:00:00,3.06,23.4,62.5
Zone_7,2025-01-29 21:00:00,3.85,26.7,47.2
Zone_8,2025-01-29 21:00:00,4.39,30.3,51.8
Zone_9,2025-01-29 21:00:00,3.84,22.1,69.9
Zone_10,2025-01-29 21:00:00,4.53,21.7,64.8
Zone_1,2025-01-29 22:00:00,3.69,25.9,50.5
Zone_2,2025-01-29 22:00:00,3.49,24.8,52.0
Zone_3,2025-01-29 22:00:00,3.21,26.2,48.5
Zone_4,2025-01-29 22:00:00,3.92,22.7,70.5
Zone_5,2025-01-29 22:00:00,3.66,30.1,60.3
Zone_6,2025-01-29 22:00:00,4.12,27.7,67.7
Zone_7,2025-01-29 22:00:00,3.51,28.2,51.9
Zone_8,2025-01-29 22:00:00,4.35,17.5,58.2
Zone_9,2025-01-29 22:00:00,2.97,29.0,57.9
Zone_10,2025-01-29 22:00:00,4.34,26.3,77.0
Zone_1,2025-01-29 23:00:00,3.58,28.5,82.1
Zone_2,2025-01-29 23:00:00,5.4,30.2,61.6
Zone_3,2025-01-29 23:00:00,4.54,24.5,54.3
